row_id,main_id,name,year,buffer_size,total_population,source_id,geometry
population-e928d96a-2025-1,ON-MAIN-e928d96a,Brampton,2025,10km,698253.2192032076,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-79.722125 43.691066)
population-e928d96a-2025-2,ON-MAIN-e928d96a,Brampton,2025,50km,6620234.51668513,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-79.722125 43.691066)
population-e928d96a-2030-1,ON-MAIN-e928d96a,Brampton,2030,10km,724751.4731943314,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-79.722125 43.691066)
population-e928d96a-2030-2,ON-MAIN-e928d96a,Brampton,2030,50km,6870075.825284252,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-79.722125 43.691066)
population-4f11f183-2025-1,NT-MAIN-4f11f183,Nechalacho - Basal Zone,2025,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-112.59972 62.11806)
population-4f11f183-2025-2,NT-MAIN-4f11f183,Nechalacho - Basal Zone,2025,50km,53.841202484443784,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-112.59972 62.11806)
population-4f11f183-2030-1,NT-MAIN-4f11f183,Nechalacho - Basal Zone,2030,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-112.59972 62.11806)
population-4f11f183-2030-2,NT-MAIN-4f11f183,Nechalacho - Basal Zone,2030,50km,52.96356480102986,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-112.59972 62.11806)
population-46f71d5b-2025-1,ON-MAIN-46f71d5b,Separation Rapids,2025,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-94.58258 50.266)
population-46f71d5b-2025-2,ON-MAIN-46f71d5b,Separation Rapids,2025,50km,3107.8564748840945,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-94.58258 50.266)
population-46f71d5b-2030-1,ON-MAIN-46f71d5b,Separation Rapids,2030,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-94.58258 50.266)
population-46f71d5b-2030-2,ON-MAIN-46f71d5b,Separation Rapids,2030,50km,3190.484795153568,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-94.58258 50.266)
population-5154702a-2025-1,NU-MAIN-5154702a,Mary River,2025,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-78.556869 71.340446)
population-5154702a-2025-2,NU-MAIN-5154702a,Mary River,2025,50km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-78.556869 71.340446)
population-5154702a-2030-1,NU-MAIN-5154702a,Mary River,2030,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-78.556869 71.340446)
population-5154702a-2030-2,NU-MAIN-5154702a,Mary River,2030,50km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-78.556869 71.340446)
population-6e9be24e-2025-1,ON-MAIN-6e9be24e,Hemlo (Williams),2025,10km,7.206448414479382,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-85.91598 48.695726)
population-6e9be24e-2025-2,ON-MAIN-6e9be24e,Hemlo (Williams),2025,50km,7690.325250434114,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-85.91598 48.695726)
population-6e9be24e-2030-1,ON-MAIN-6e9be24e,Hemlo (Williams),2030,10km,7.395950512087438,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-85.91598 48.695726)
population-6e9be24e-2030-2,ON-MAIN-6e9be24e,Hemlo (Williams),2030,50km,7923.477333245719,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-85.91598 48.695726)
population-8434dce0-2025-1,AB-MAIN-8434dce0,Baymag,2025,10km,8722.845410353992,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-115.210061 51.060022)
population-8434dce0-2025-2,AB-MAIN-8434dce0,Baymag,2025,50km,36506.83803156974,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-115.210061 51.060022)
population-8434dce0-2030-1,AB-MAIN-8434dce0,Baymag,2030,10km,9364.2826667218,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-115.210061 51.060022)
population-8434dce0-2030-2,AB-MAIN-8434dce0,Baymag,2030,50km,39101.08708260007,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-115.210061 51.060022)
population-2cc9bb06-2025-1,YT-MAIN-2cc9bb06,Kudz Ze Kayah,2025,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-130.59894 61.47108)
population-2cc9bb06-2025-2,YT-MAIN-2cc9bb06,Kudz Ze Kayah,2025,50km,34.43363785371184,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-130.59894 61.47108)
population-2cc9bb06-2030-1,YT-MAIN-2cc9bb06,Kudz Ze Kayah,2030,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-130.59894 61.47108)
population-2cc9bb06-2030-2,YT-MAIN-2cc9bb06,Kudz Ze Kayah,2030,50km,37.14748336467892,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-130.59894 61.47108)
population-895cb178-2025-1,NL-MAIN-895cb178,Buchans River,2025,10km,750.6831873394549,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-56.855965 48.829018)
population-895cb178-2025-2,NL-MAIN-895cb178,Buchans River,2025,50km,1264.5124949924957,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-56.855965 48.829018)
population-895cb178-2030-1,NL-MAIN-895cb178,Buchans River,2030,10km,749.6289513483644,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-56.855965 48.829018)
population-895cb178-2030-2,NL-MAIN-895cb178,Buchans River,2030,50km,1262.7994324057572,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-56.855965 48.829018)
population-6c1d6ee6-2025-1,NT-MAIN-6c1d6ee6,Ekati,2025,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-110.618 64.715)
population-6c1d6ee6-2025-2,NT-MAIN-6c1d6ee6,Ekati,2025,50km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-110.618 64.715)
population-6c1d6ee6-2030-1,NT-MAIN-6c1d6ee6,Ekati,2030,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-110.618 64.715)
population-6c1d6ee6-2030-2,NT-MAIN-6c1d6ee6,Ekati,2030,50km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-110.618 64.715)
population-0c5b40d8-2025-1,NB-MAIN-0c5b40d8,Nash Creek,2025,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-66.09771 47.88939)
population-0c5b40d8-2025-2,NB-MAIN-0c5b40d8,Nash Creek,2025,50km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-66.09771 47.88939)
population-0c5b40d8-2030-1,NB-MAIN-0c5b40d8,Nash Creek,2030,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-66.09771 47.88939)
population-0c5b40d8-2030-2,NB-MAIN-0c5b40d8,Nash Creek,2030,50km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-66.09771 47.88939)
population-484e4fa3-2025-1,ON-MAIN-484e4fa3,Blind River,2025,10km,4238.942820428942,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-83.017246 46.180896)
population-484e4fa3-2025-2,ON-MAIN-484e4fa3,Blind River,2025,50km,22594.10078234785,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-83.017246 46.180896)
population-484e4fa3-2030-1,ON-MAIN-484e4fa3,Blind River,2030,10km,4372.853738536178,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-83.017246 46.180896)
population-484e4fa3-2030-2,ON-MAIN-484e4fa3,Blind River,2030,50km,23278.812529769624,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-83.017246 46.180896)
population-91cf5448-2025-1,SK-MAIN-91cf5448,Cigar Lake,2025,10km,2.7084624231792986,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-104.54123 58.06819)
population-91cf5448-2025-2,SK-MAIN-91cf5448,Cigar Lake,2025,50km,10.639465166488662,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-104.54123 58.06819)
population-91cf5448-2030-1,SK-MAIN-91cf5448,Cigar Lake,2030,10km,3.311615034152055,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-104.54123 58.06819)
population-91cf5448-2030-2,SK-MAIN-91cf5448,Cigar Lake,2030,50km,11.348342223005602,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-104.54123 58.06819)
population-bb89158f-2025-1,SK-MAIN-bb89158f,Key Lake,2025,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-105.647 57.207)
population-bb89158f-2025-2,SK-MAIN-bb89158f,Key Lake,2025,50km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-105.647 57.207)
population-bb89158f-2030-1,SK-MAIN-bb89158f,Key Lake,2030,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-105.647 57.207)
population-bb89158f-2030-2,SK-MAIN-bb89158f,Key Lake,2030,50km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-105.647 57.207)
population-d3c471e8-2025-1,SK-MAIN-d3c471e8,McArthur River,2025,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-105.053 57.7637)
population-d3c471e8-2025-2,SK-MAIN-d3c471e8,McArthur River,2025,50km,2.7084624231792986,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-105.053 57.7637)
population-d3c471e8-2030-1,SK-MAIN-d3c471e8,McArthur River,2030,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-105.053 57.7637)
population-d3c471e8-2030-2,SK-MAIN-d3c471e8,McArthur River,2030,50km,3.311615034152055,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-105.053 57.7637)
population-237587f6-2025-1,ON-MAIN-237587f6,Port Hope,2025,10km,27056.933085733202,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-78.2943 43.9429)
population-237587f6-2025-2,ON-MAIN-237587f6,Port Hope,2025,50km,515984.17400599644,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-78.2943 43.9429)
population-237587f6-2030-1,ON-MAIN-237587f6,Port Hope,2030,10km,27877.084184457482,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-78.2943 43.9429)
population-237587f6-2030-2,ON-MAIN-237587f6,Port Hope,2030,50km,538378.9586315139,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-78.2943 43.9429)
population-4c5c1179-2025-1,ON-MAIN-4c5c1179,Crawford,2025,10km,6.352261741878465,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-81.37309 48.83972)
population-4c5c1179-2025-2,ON-MAIN-4c5c1179,Crawford,2025,50km,56541.448236289674,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-81.37309 48.83972)
population-4c5c1179-2030-1,ON-MAIN-4c5c1179,Crawford,2030,10km,6.519177192589268,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-81.37309 48.83972)
population-4c5c1179-2030-2,ON-MAIN-4c5c1179,Crawford,2030,50km,58256.37645132565,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-81.37309 48.83972)
population-8e04eb21-2025-1,NB-MAIN-8e04eb21,Murray Brook,2025,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-66.43167 47.52528)
population-8e04eb21-2025-2,NB-MAIN-8e04eb21,Murray Brook,2025,50km,5519.003932943336,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-66.43167 47.52528)
population-8e04eb21-2030-1,NB-MAIN-8e04eb21,Murray Brook,2030,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-66.43167 47.52528)
population-8e04eb21-2030-2,NB-MAIN-8e04eb21,Murray Brook,2030,50km,5556.5638967235345,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-66.43167 47.52528)
population-37e9571e-2025-1,ON-MAIN-37e9571e,Thierry,2025,10km,19.27203123504296,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-90.34694 51.49667)
population-37e9571e-2025-2,ON-MAIN-37e9571e,Thierry,2025,50km,1074.2239180525357,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-90.34694 51.49667)
population-37e9571e-2030-1,ON-MAIN-37e9571e,Thierry,2030,10km,19.563502454664558,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-90.34694 51.49667)
population-37e9571e-2030-2,ON-MAIN-37e9571e,Thierry,2030,50km,1106.5510919606895,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-90.34694 51.49667)
population-3e7d42ac-2025-1,NB-MAIN-3e7d42ac,Woodstock,2025,10km,11611.27742961243,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-67.64 46.18)
population-3e7d42ac-2025-2,NB-MAIN-3e7d42ac,Woodstock,2025,50km,53607.73356727774,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-67.64 46.18)
population-3e7d42ac-2030-1,NB-MAIN-3e7d42ac,Woodstock,2030,10km,11707.769037418266,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-67.64 46.18)
population-3e7d42ac-2030-2,NB-MAIN-3e7d42ac,Woodstock,2030,50km,54456.13842927204,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-67.64 46.18)
population-eae1621e-2025-1,NU-MAIN-eae1621e,Ferguson Lake,2025,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-96.83306 62.87306)
population-eae1621e-2025-2,NU-MAIN-eae1621e,Ferguson Lake,2025,50km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-96.83306 62.87306)
population-eae1621e-2030-1,NU-MAIN-eae1621e,Ferguson Lake,2030,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-96.83306 62.87306)
population-eae1621e-2030-2,NU-MAIN-eae1621e,Ferguson Lake,2030,50km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-96.83306 62.87306)
population-5ce331b8-2025-1,QC-MAIN-5ce331b8,Nunavik Nickel,2025,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-74.1375 61.420856)
population-5ce331b8-2025-2,QC-MAIN-5ce331b8,Nunavik Nickel,2025,50km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-74.1375 61.420856)
population-5ce331b8-2030-1,QC-MAIN-5ce331b8,Nunavik Nickel,2030,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-74.1375 61.420856)
population-5ce331b8-2030-2,QC-MAIN-5ce331b8,Nunavik Nickel,2030,50km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-74.1375 61.420856)
population-eba3e309-2025-1,BC-MAIN-eba3e309,Golden Crown,2025,10km,1874.5686620240272,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-118.59 49.09)
population-eba3e309-2025-2,BC-MAIN-eba3e309,Golden Crown,2025,50km,18704.311550681476,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-118.59 49.09)
population-eba3e309-2030-1,BC-MAIN-eba3e309,Golden Crown,2030,10km,1951.1504379145515,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-118.59 49.09)
population-eba3e309-2030-2,BC-MAIN-eba3e309,Golden Crown,2030,50km,19266.281262523993,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-118.59 49.09)
population-e34feb4d-2025-1,BC-MAIN-e34feb4d,Kemess,2025,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-126.77117 57.05037)
population-e34feb4d-2025-2,BC-MAIN-e34feb4d,Kemess,2025,50km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-126.77117 57.05037)
population-e34feb4d-2030-1,BC-MAIN-e34feb4d,Kemess,2030,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-126.77117 57.05037)
population-e34feb4d-2030-2,BC-MAIN-e34feb4d,Kemess,2030,50km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-126.77117 57.05037)
population-ed23117f-2025-1,BC-MAIN-ed23117f,Mount Milligan,2025,10km,20.88051029620692,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-124.031 55.118)
population-ed23117f-2025-2,BC-MAIN-ed23117f,Mount Milligan,2025,50km,62.08335241780744,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-124.031 55.118)
population-ed23117f-2030-1,BC-MAIN-ed23117f,Mount Milligan,2030,10km,22.324911686126143,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-124.031 55.118)
population-ed23117f-2030-2,BC-MAIN-ed23117f,Mount Milligan,2030,50km,64.74237956764797,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-124.031 55.118)
population-089f3c60-2025-1,QC-MAIN-089f3c60,Bloom Lake,2025,10km,0.10740545468070195,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-67.28 52.84)
population-089f3c60-2025-2,QC-MAIN-089f3c60,Bloom Lake,2025,50km,13076.911350571507,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-67.28 52.84)
population-089f3c60-2030-1,QC-MAIN-089f3c60,Bloom Lake,2030,10km,0.10697257554784301,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-67.28 52.84)
population-089f3c60-2030-2,QC-MAIN-089f3c60,Bloom Lake,2030,50km,13136.271302504781,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-67.28 52.84)
population-251d6364-2025-1,NL-MAIN-251d6364,Beaver Brook,2025,10km,1.3389600628865974,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-55.196 48.715909)
population-251d6364-2025-2,NL-MAIN-251d6364,Beaver Brook,2025,50km,25427.321333352997,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-55.196 48.715909)
population-251d6364-2030-1,NL-MAIN-251d6364,Beaver Brook,2030,10km,1.3370795484066156,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-55.196 48.715909)
population-251d6364-2030-2,NL-MAIN-251d6364,Beaver Brook,2030,50km,25395.873456549973,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-55.196 48.715909)
population-be399420-2025-1,ON-MAIN-be399420,Thunder Bay North,2025,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-88.931 48.79)
population-be399420-2025-2,ON-MAIN-be399420,Thunder Bay North,2025,50km,67319.66196332702,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-88.931 48.79)
population-be399420-2030-1,ON-MAIN-be399420,Thunder Bay North,2030,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-88.931 48.79)
population-be399420-2030-2,ON-MAIN-be399420,Thunder Bay North,2030,50km,69452.5866918522,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-88.931 48.79)
population-3330383b-2025-1,QC-MAIN-3330383b,Eldor (Ashram),2025,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-68.40417 56.94583)
population-3330383b-2025-2,QC-MAIN-3330383b,Eldor (Ashram),2025,50km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-68.40417 56.94583)
population-3330383b-2030-1,QC-MAIN-3330383b,Eldor (Ashram),2030,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-68.40417 56.94583)
population-3330383b-2030-2,QC-MAIN-3330383b,Eldor (Ashram),2030,50km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-68.40417 56.94583)
population-6fca9d6d-2025-1,MB-MAIN-6fca9d6d,Lynn Lake,2025,10km,555.9422479704954,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-101.03486 56.85217)
population-6fca9d6d-2025-2,MB-MAIN-6fca9d6d,Lynn Lake,2025,50km,558.6847541318275,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-101.03486 56.85217)
population-6fca9d6d-2030-1,MB-MAIN-6fca9d6d,Lynn Lake,2030,10km,570.7586293979548,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-101.03486 56.85217)
population-6fca9d6d-2030-2,MB-MAIN-6fca9d6d,Lynn Lake,2030,50km,573.5624825521372,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-101.03486 56.85217)
population-d4e2812a-2025-1,QC-MAIN-d4e2812a,Rose,2025,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-76.172 52.022485)
population-d4e2812a-2025-2,QC-MAIN-d4e2812a,Rose,2025,50km,831.9411342777312,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-76.172 52.022485)
population-d4e2812a-2030-1,QC-MAIN-d4e2812a,Rose,2030,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-76.172 52.022485)
population-d4e2812a-2030-2,QC-MAIN-d4e2812a,Rose,2030,50km,850.8721043244004,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-76.172 52.022485)
population-9a0307f6-2025-1,AB-MAIN-9a0307f6,SBH Black Shale,2025,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-111.90375 57.68711)
population-9a0307f6-2025-2,AB-MAIN-9a0307f6,SBH Black Shale,2025,50km,57.06516228055836,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-111.90375 57.68711)
population-9a0307f6-2030-1,AB-MAIN-9a0307f6,SBH Black Shale,2030,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-111.90375 57.68711)
population-9a0307f6-2030-2,AB-MAIN-9a0307f6,SBH Black Shale,2030,50km,61.628341677501396,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-111.90375 57.68711)
population-715d4318-2025-1,QC-MAIN-715d4318,Horizon,2025,10km,614699.5745485451,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-73.450825 45.57462)
population-715d4318-2025-2,QC-MAIN-715d4318,Horizon,2025,50km,4408881.795341622,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-73.450825 45.57462)
population-715d4318-2030-1,QC-MAIN-715d4318,Horizon,2030,10km,638972.0561526477,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-73.450825 45.57462)
population-715d4318-2030-2,QC-MAIN-715d4318,Horizon,2030,50km,4581296.324316031,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-73.450825 45.57462)
population-94e652a5-2025-1,NT-MAIN-94e652a5,Gahcho Kué,2025,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-109.21194 63.44528)
population-94e652a5-2025-2,NT-MAIN-94e652a5,Gahcho Kué,2025,50km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-109.21194 63.44528)
population-94e652a5-2030-1,NT-MAIN-94e652a5,Gahcho Kué,2030,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-109.21194 63.44528)
population-94e652a5-2030-2,NT-MAIN-94e652a5,Gahcho Kué,2030,50km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-109.21194 63.44528)
population-382acb18-2025-1,BC-MAIN-382acb18,Wicheeda,2025,10km,0.0,https://doi.org/10.2905/2FF68A52-5B5B-4A22-8F40-C41DA8332CFE,POINT (-122.09912 54.53141)
